0,0,130
0,1,21
0,4,54
0,5,61
0,6,24
0,7,75
1,4,19
1,5,88
3,0,45
3,1,2
3,2,91
3,3,18
3,4,98
3,5,64
3,6,14
3,7,2
4,2,50
4,3,65
4,6,41
4,7,111
5,2,46
5,3,59
5,6,127
5,7,99
6,2,85
6,3,13
6,4,62
6,5,70
8,2,136
8,3,39
8,6,118
8,7,110
9,2,15
9,3,131
10,4,80
10,5,111
11,0,86
11,1,89
11,2,17
11,3,78
11,4,72
11,5,92
11,6,127
11,7,116
12,2,134
12,3,85
12,6,94
12,7,96
13,2,95
13,3,108
13,6,31
13,7,144
14,4,15
14,5,121
15,4,83
15,5,63
16,4,141
16,5,61
16,6,28
16,7,93
17,4,114
17,5,138
17,6,4
17,7,123
18,0,70
18,1,7
18,2,11
18,3,71
18,6,27
18,7,11
20,4,99
20,5,79
21,4,24
21,5,76
22,0,44
22,1,94
22,2,146
22,3,56
22,4,16
22,5,57
23,0,104
23,1,39
23,2,77
23,3,28
23,6,106
23,7,109
24,2,16
24,3,140
24,4,3
24,5,128
24,6,75
24,7,109
25,0,38
25,1,143
25,2,37
25,3,8
25,6,135
25,7,25
26,2,137
26,3,98
27,0,22
27,1,139
28,2,76
28,3,142
28,4,21
28,5,81
29,4,58
29,5,120
30,2,129
30,3,91
30,4,17
30,5,5
33,4,1
33,5,117
33,6,51
33,7,37
34,2,146
34,3,60
35,0,83
35,1,50
35,6,51
35,7,14
36,0,71
36,1,128
36,4,9
36,5,66
36,6,36
36,7,49
37,0,81
37,1,107
37,4,100
37,5,46
37,6,67
37,7,97
39,2,136
39,3,67
39,4,130
39,5,4
39,6,29
39,7,134
40,4,42
40,5,6
40,6,56
40,7,96
42,2,103
42,3,87
43,0,64
43,1,18
44,0,65
44,1,10
45,0,141
45,1,22
46,0,77
46,1,25
46,2,145
46,3,10
46,4,100
46,5,142
47,2,62
47,3,38
47,4,149
47,5,23
48,2,43
48,3,19
48,6,126
48,7,55
49,0,63
49,1,12
49,2,139
49,3,124
49,6,60
49,7,69
