0,0,14
0,1,46
0,2,0
0,3,91
1,0,46
1,1,4
1,4,141
1,5,32
2,0,123
2,1,52
2,2,196
2,3,154
3,0,136
3,1,89
3,4,144
3,5,21
4,2,3
4,3,126
4,6,34
4,7,195
5,2,51
5,3,60
6,0,121
6,1,76
6,2,184
6,3,21
7,0,96
7,1,72
8,0,87
8,1,22
8,4,99
8,5,23
8,6,123
8,7,19
9,0,147
9,1,155
9,2,108
9,3,136
9,4,9
9,5,11
9,6,179
9,7,106
10,4,48
10,5,192
11,0,29
11,1,39
11,2,33
11,3,79
11,4,86
11,5,10
11,6,17
11,7,6
12,2,93
12,3,47
12,4,143
12,5,109
13,0,48
13,1,156
14,0,181
14,1,115
14,2,197
14,3,145
14,4,101
14,5,111
15,2,37
15,3,105
15,6,1
15,7,165
16,0,193
16,1,26
16,2,24
16,3,116
16,4,24
16,5,5
16,6,137
16,7,43
17,2,178
17,3,53
17,6,147
17,7,184
18,0,163
18,1,160
18,2,158
18,3,105
18,6,187
18,7,17
19,2,49
19,3,64
19,4,54
19,5,151
19,6,96
19,7,74
20,0,175
20,1,71
20,2,41
20,3,35
20,4,40
20,5,82
20,6,167
20,7,62
21,0,73
21,1,73
21,2,194
21,3,97
21,6,114
21,7,68
22,0,63
22,1,63
22,2,9
22,3,191
23,4,148
23,5,153
23,6,138
23,7,145
24,0,133
24,1,196
24,6,15
24,7,162
25,0,103
25,1,40
25,2,22
25,3,139
26,2,2
26,3,193
26,4,88
26,5,16
26,6,6
26,7,7
28,0,57
28,1,168
28,4,113
28,5,188
28,6,174
28,7,16
29,0,140
29,1,182
29,4,36
29,5,117
29,6,171
29,7,55
30,0,67
30,1,166
30,2,104
30,3,20
30,4,2
30,5,97
30,6,116
30,7,189
31,0,118
31,1,59
31,2,56
31,3,166
31,6,102
31,7,65
32,2,51
32,3,164
32,4,122
32,5,95
32,6,70
32,7,99
33,2,128
33,3,4
33,4,61
33,5,177
33,6,125
33,7,25
34,0,179
34,1,89
34,6,101
34,7,85
35,2,50
35,3,49
35,4,23
35,5,144
36,0,129
36,1,47
36,2,55
36,3,25
36,4,13
36,5,192
36,6,83
36,7,84
37,0,33
37,1,185
37,2,93
37,3,0
37,4,95
37,5,102
38,0,109
38,1,74
38,2,82
38,3,195
38,4,139
38,5,174
38,6,27
38,7,18
39,4,57
39,5,131
39,6,20
39,7,71
40,0,160
40,1,119
41,0,34
41,1,1
41,2,104
41,3,12
41,4,31
41,5,110
41,6,114
41,7,122
42,0,61
42,1,112
42,6,62
42,7,171
43,0,141
43,1,13
43,2,163
43,3,148
43,4,132
43,5,78
43,6,69
43,7,112
44,0,176
44,1,68
44,2,43
44,3,159
44,6,133
44,7,186
45,0,85
45,1,110
45,2,69
45,3,185
45,4,142
45,5,177
46,0,103
46,1,28
46,4,151
46,5,7
46,6,107
46,7,58
47,0,53
47,1,31
47,2,119
47,3,187
48,0,125
48,1,29
49,2,38
49,3,188
49,4,199
49,5,100
49,6,5
49,7,117
