0,0,0,1.0
0,0,1,1.0
0,0,2,2.0
0,1,0,1.0
0,1,1,1.0
0,1,2,2.0
0,2,0,1.0
0,2,1,1.0
0,2,2,2.0
0,3,0,1.0
0,3,1,1.0
0,3,2,2.0
0,5,0,1.0
0,5,1,1.0
0,5,2,2.0
0,6,0,1.0
0,6,1,1.0
0,6,2,2.0
0,8,0,1.0
0,8,1,1.0
0,8,2,2.0
0,9,0,1.0
0,9,1,1.0
0,9,2,2.0
0,11,0,1.0
0,11,1,1.0
0,11,2,2.0
0,12,0,1.0
0,12,1,1.0
0,12,2,2.0
0,13,0,1.0
0,13,1,1.0
0,13,2,2.0
0,14,0,1.0
0,14,1,1.0
0,14,2,2.0
0,18,0,1.0
0,18,1,1.0
0,18,2,2.0
0,19,0,1.0
0,19,1,1.0
0,19,2,2.0
0,22,0,1.0
0,22,1,1.0
0,22,2,2.0
0,25,0,1.0
0,25,1,1.0
0,25,2,2.0
0,28,0,1.0
0,28,1,1.0
0,28,2,2.0
0,32,0,1.0
0,32,1,1.0
0,32,2,2.0
0,33,0,1.0
0,33,1,1.0
0,33,2,2.0
0,35,0,1.0
0,35,1,1.0
0,35,2,2.0
0,38,0,1.0
0,38,1,1.0
0,38,2,2.0
0,41,0,1.0
0,41,1,1.0
0,41,2,2.0
0,43,0,1.0
0,43,1,1.0
0,43,2,2.0
0,45,0,1.0
0,45,1,1.0
0,45,2,2.0
0,46,0,1.0
0,46,1,1.0
0,46,2,2.0
0,47,0,1.0
0,47,1,1.0
0,47,2,2.0
1,0,0,1.0
1,0,1,1.0
1,0,2,2.0
1,1,0,1.0
1,1,1,1.0
1,1,2,2.0
1,3,0,1.0
1,3,1,1.0
1,3,2,2.0
1,5,0,1.0
1,5,1,1.0
1,5,2,2.0
1,9,0,1.0
1,9,1,1.0
1,9,2,2.0
1,12,0,1.0
1,12,1,1.0
1,12,2,2.0
1,15,0,1.0
1,15,1,1.0
1,15,2,2.0
1,17,0,1.0
1,17,1,1.0
1,17,2,2.0
1,19,0,1.0
1,19,1,1.0
1,19,2,2.0
1,20,0,1.0
1,20,1,1.0
1,20,2,2.0
1,22,0,1.0
1,22,1,1.0
1,22,2,2.0
1,23,0,1.0
1,23,1,1.0
1,23,2,2.0
1,24,0,1.0
1,24,1,1.0
1,24,2,2.0
1,25,0,1.0
1,25,1,1.0
1,25,2,2.0
1,26,0,1.0
1,26,1,1.0
1,26,2,2.0
1,36,0,1.0
1,36,1,1.0
1,36,2,2.0
1,38,0,1.0
1,38,1,1.0
1,38,2,2.0
1,40,0,1.0
1,40,1,1.0
1,40,2,2.0
1,41,0,1.0
1,41,1,1.0
1,41,2,2.0
1,46,0,1.0
1,46,1,1.0
1,46,2,2.0
2,0,0,1.0
2,0,1,1.0
2,0,2,2.0
2,1,0,1.0
2,1,1,1.0
2,1,2,2.0
2,3,0,1.0
2,3,1,1.0
2,3,2,2.0
2,8,0,1.0
2,8,1,1.0
2,8,2,2.0
2,9,0,1.0
2,9,1,1.0
2,9,2,2.0
2,10,0,1.0
2,10,1,1.0
2,10,2,2.0
2,13,0,1.0
2,13,1,1.0
2,13,2,2.0
2,16,0,1.0
2,16,1,1.0
2,16,2,2.0
2,17,0,1.0
2,17,1,1.0
2,17,2,2.0
2,20,0,1.0
2,20,1,1.0
2,20,2,2.0
2,24,0,1.0
2,24,1,1.0
2,24,2,2.0
2,25,0,1.0
2,25,1,1.0
2,25,2,2.0
2,26,0,1.0
2,26,1,1.0
2,26,2,2.0
2,28,0,1.0
2,28,1,1.0
2,28,2,2.0
2,29,0,1.0
2,29,1,1.0
2,29,2,2.0
2,32,0,1.0
2,32,1,1.0
2,32,2,2.0
2,33,0,1.0
2,33,1,1.0
2,33,2,2.0
2,39,0,1.0
2,39,1,1.0
2,39,2,2.0
2,40,0,1.0
2,40,1,1.0
2,40,2,2.0
2,41,0,1.0
2,41,1,1.0
2,41,2,2.0
2,42,0,1.0
2,42,1,1.0
2,42,2,2.0
2,43,0,1.0
2,43,1,1.0
2,43,2,2.0
3,0,0,1.0
3,0,1,1.0
3,0,2,2.0
3,1,0,1.0
3,1,1,1.0
3,1,2,2.0
3,2,0,1.0
3,2,1,1.0
3,2,2,2.0
3,8,0,1.0
3,8,1,1.0
3,8,2,2.0
3,11,0,1.0
3,11,1,1.0
3,11,2,2.0
3,12,0,1.0
3,12,1,1.0
3,12,2,2.0
3,18,0,1.0
3,18,1,1.0
3,18,2,2.0
3,19,0,1.0
3,19,1,1.0
3,19,2,2.0
3,22,0,1.0
3,22,1,1.0
3,22,2,2.0
3,23,0,1.0
3,23,1,1.0
3,23,2,2.0
3,25,0,1.0
3,25,1,1.0
3,25,2,2.0
3,26,0,1.0
3,26,1,1.0
3,26,2,2.0
3,27,0,1.0
3,27,1,1.0
3,27,2,2.0
3,28,0,1.0
3,28,1,1.0
3,28,2,2.0
3,30,0,1.0
3,30,1,1.0
3,30,2,2.0
3,42,0,1.0
3,42,1,1.0
3,42,2,2.0
3,48,0,1.0
3,48,1,1.0
3,48,2,2.0
3,49,0,1.0
3,49,1,1.0
3,49,2,2.0
