0,0,0
0,1,193
0,4,110
0,5,25
0,6,48
0,7,26
1,2,79
1,3,87
2,2,163
2,3,63
3,0,112
3,1,117
3,2,9
3,3,128
3,6,179
3,7,185
4,0,21
4,1,2
6,0,53
6,1,113
6,2,38
6,3,117
6,4,118
6,5,174
6,6,0
6,7,22
7,0,88
7,1,144
7,2,7
7,3,136
7,6,136
7,7,7
8,0,64
8,1,11
8,2,40
8,3,166
8,4,43
8,5,56
9,2,85
9,3,195
9,4,13
9,5,164
9,6,163
9,7,126
10,0,36
10,1,154
10,2,31
10,3,40
11,0,34
11,1,5
11,2,181
11,3,99
11,4,95
11,5,6
11,6,109
11,7,74
13,6,37
13,7,188
14,2,47
14,3,74
14,4,184
14,5,2
15,2,89
15,3,69
15,4,69
15,5,95
16,0,125
16,1,55
16,6,106
16,7,119
17,0,61
17,1,153
17,2,147
17,3,13
17,6,193
17,7,108
18,2,72
18,3,123
18,4,192
18,5,191
19,4,105
19,5,131
20,2,78
20,3,23
20,4,116
20,5,171
21,0,197
21,1,143
22,0,49
22,1,62
22,2,1
22,3,140
22,4,10
22,5,91
22,6,182
22,7,93
23,0,147
23,1,105
23,4,86
23,5,29
23,6,57
23,7,178
24,2,137
24,3,187
24,4,28
24,5,116
25,0,148
25,1,71
25,2,103
25,3,145
25,4,133
25,5,104
26,2,31
26,3,12
26,4,121
26,5,16
27,0,101
27,1,174
27,2,15
27,3,132
27,4,192
27,5,185
27,6,141
27,7,82
28,0,70
28,1,104
28,2,139
28,3,179
28,4,187
28,5,33
28,6,20
28,7,123
29,0,165
29,1,114
29,2,99
29,3,167
29,4,27
29,5,110
29,6,57
29,7,71
30,0,68
30,1,199
30,2,162
30,3,16
30,6,4
30,7,50
31,0,22
31,1,139
31,4,111
31,5,189
31,6,18
31,7,103
32,0,6
32,1,141
32,2,97
32,3,24
32,4,34
32,5,51
32,6,19
32,7,73
33,0,138
33,1,4
33,2,51
33,3,115
33,6,59
33,7,100
34,0,73
34,1,60
34,2,65
34,3,125
34,4,171
34,5,196
35,2,133
35,3,89
35,4,186
35,5,9
36,0,14
36,1,97
36,4,39
36,5,176
37,4,107
37,5,76
37,6,84
37,7,156
38,0,61
38,1,47
38,2,63
38,3,184
38,4,109
38,5,82
38,6,177
38,7,17
39,6,25
39,7,101
40,2,151
40,3,151
40,4,145
40,5,159
40,6,53
40,7,177
41,0,160
41,1,21
41,2,83
41,3,20
41,4,168
41,5,142
41,6,33
41,7,52
42,0,49
42,1,122
42,2,175
42,3,23
42,4,5
42,5,48
42,6,3
42,7,166
43,0,122
43,1,188
43,4,46
43,5,160
43,6,43
43,7,158
44,0,194
44,1,29
44,2,96
44,3,32
44,4,85
44,5,96
45,0,35
45,1,68
45,4,155
45,5,196
46,2,93
46,3,55
47,0,119
47,1,102
47,2,58
47,3,62
47,4,148
47,5,195
48,0,129
48,1,144
48,2,67
48,3,24
48,6,41
48,7,1
49,0,17
49,1,112
49,2,102
49,3,114
49,4,46
49,5,54
