0,0,0
0,0,1
0,0,2
0,1,0
0,1,1
0,1,2
0,3,0
0,3,1
0,3,2
0,9,0
0,9,1
0,9,2
0,30,0
0,30,1
0,30,2
0,36,0
0,36,1
0,36,2
0,47,0
0,47,1
0,47,2
1,1,0
1,1,1
1,1,2
1,3,0
1,3,1
1,3,2
1,8,0
1,8,1
1,8,2
1,9,0
1,9,1
1,9,2
1,15,0
1,15,1
1,15,2
1,19,0
1,19,1
1,19,2
1,20,0
1,20,1
1,20,2
1,23,0
1,23,1
1,23,2
1,24,0
1,24,1
1,24,2
1,27,0
1,27,1
1,27,2
1,29,0
1,29,1
1,29,2
1,30,0
1,30,1
1,30,2
1,33,0
1,33,1
1,33,2
1,39,0
1,39,1
1,39,2
1,42,0
1,42,1
1,42,2
1,49,0
1,49,1
1,49,2
2,0,0
2,0,1
2,0,2
2,10,0
2,10,1
2,10,2
2,14,0
2,14,1
2,14,2
2,19,0
2,19,1
2,19,2
2,22,0
2,22,1
2,22,2
2,27,0
2,27,1
2,27,2
2,28,0
2,28,1
2,28,2
2,31,0
2,31,1
2,31,2
2,34,0
2,34,1
2,34,2
2,36,0
2,36,1
2,36,2
2,37,0
2,37,1
2,37,2
2,38,0
2,38,1
2,38,2
2,43,0
2,43,1
2,43,2
2,44,0
2,44,1
2,44,2
2,45,0
2,45,1
2,45,2
2,46,0
2,46,1
2,46,2
2,47,0
2,47,1
2,47,2
3,0,0
3,0,1
3,0,2
3,8,0
3,8,1
3,8,2
3,12,0
3,12,1
3,12,2
3,26,0
3,26,1
3,26,2
3,30,0
3,30,1
3,30,2
3,31,0
3,31,1
3,31,2
3,32,0
3,32,1
3,32,2
3,34,0
3,34,1
3,34,2
3,35,0
3,35,1
3,35,2
3,36,1
3,37,0
3,37,1
3,37,2
3,40,0
3,40,1
3,40,2
3,44,0
3,44,1
3,44,2
3,48,0
3,48,1
3,48,2
3,49,0
3,49,1
3,49,2
