0,0,0
0,0,1
0,0,2
0,1,0
0,1,1
0,1,2
0,2,0
0,2,1
0,2,2
0,22,0
0,22,1
0,22,2
0,35,0
0,35,1
0,35,2
0,40,0
0,40,1
0,40,2
0,46,0
0,46,1
0,46,2
0,47,0
0,47,1
0,47,2
0,49,0
0,49,1
0,49,2
1,1,0
1,1,1
1,1,2
1,9,0
1,9,1
1,9,2
1,10,0
1,10,1
1,10,2
1,15,0
1,15,1
1,15,2
1,35,0
1,35,1
1,35,2
1,39,0
1,39,1
1,39,2
1,49,0
1,49,1
1,49,2
2,0,0
2,0,1
2,0,2
2,2,0
2,2,1
2,2,2
2,8,0
2,8,1
2,8,2
2,9,0
2,9,1
2,9,2
2,23,0
2,23,1
2,23,2
2,37,0
2,37,1
2,37,2
2,39,0
2,39,1
2,39,2
2,45,0
2,45,1
2,45,2
3,2,0
3,2,1
3,2,2
3,3,0
3,3,1
3,3,2
3,5,0
3,5,1
3,5,2
3,12,0
3,12,1
3,12,2
3,28,0
3,28,1
3,28,2
3,29,0
3,29,1
3,29,2
3,35,0
3,35,1
3,35,2
3,38,0
3,38,1
3,38,2
