18, 1, 5
33, 40, 2
7, 49, 4
5, 15, 4
27, 16, 1
38, 9, 3
5, 40, 4
38, 33, 3
36, 0, 3
16, 5, 3
37, 13, 4
26, 19, 2
44, 14, 3
32, 42, 1
27, 12, 4
7, 5, 1
24, 29, 1
36, 48, 5
38, 34, 5
1, 15, 1
9, 0, 4
32, 24, 1
16, 47, 2
41, 0, 1
22, 28, 1
32, 29, 3
29, 5, 1
3, 18, 5
46, 13, 1
27, 13, 1
38, 29, 4
40, 4, 5
35, 27, 5
27, 22, 4
3, 41, 2
40, 20, 2
24, 35, 3
0, 1, 1
35, 11, 5
19, 1, 3
24, 42, 3
21, 31, 1
45, 36, 2
0, 29, 5
14, 48, 2
14, 23, 1
11, 28, 1
3, 31, 1
39, 0, 4
30, 6, 5
19, 3, 2
49, 8, 2
15, 34, 5
19, 47, 2
14, 18, 2
41, 32, 5
11, 18, 5
30, 10, 2
34, 28, 3
31, 44, 4
37, 22, 2
25, 17, 4
18, 14, 1
2, 35, 1
12, 26, 3
27, 9, 3
24, 3, 4
10, 49, 3
40, 7, 1
35, 40, 3
19, 22, 3
15, 45, 2
13, 39, 1
42, 43, 2
48, 45, 3
18, 21, 5
21, 42, 4
18, 32, 5
39, 38, 5
28, 0, 4
13, 36, 1
38, 43, 3
44, 1, 3
19, 40, 1
17, 33, 1
20, 6, 3
44, 39, 1
33, 30, 5
33, 39, 1
48, 17, 1
15, 6, 4
39, 26, 3
27, 25, 5
42, 30, 3
20, 49, 4
46, 30, 1
48, 16, 2
20, 46, 5
4, 9, 5
49, 39, 5
