1,43,1
17,46,3
47,44,4
48,37,3
26,49,5
12,11,2
23,9,2
40,0,3
4,31,2
10,36,2
13,28,4
37,44,4
38,14,3
44,7,2
16,19,5
40,48,4
34,32,4
13,21,4
29,0,5
27,20,5
38,2,1
40,21,4
39,42,4
36,44,2
8,13,4
1,46,4
27,42,1
36,23,3
43,0,5
14,13,2
11,6,1
27,45,3
3,48,1
8,31,1
23,4,1
4,35,1
30,46,3
15,49,5
9,31,5
13,41,5
41,32,1
8,22,3
0,9,2
42,43,2
30,19,3
3,23,3
28,9,5
0,9,1
29,28,1
37,10,3
3,47,4
39,24,5
15,18,1
11,21,1
6,29,3
34,11,3
49,18,5
17,35,3
21,4,3
10,3,2
19,45,5
32,21,4
8,1,4
8,6,5
12,45,5
37,34,5
32,16,3
43,39,4
45,5,1
39,11,3
30,0,4
37,14,5
10,15,3
22,21,1
24,27,1
32,16,4
29,33,4
6,11,5
16,40,2
42,40,3
36,40,2
48,46,5
16,33,1
41,32,4
40,34,1
44,8,5
48,5,2
48,42,3
20,0,2
30,5,2
33,35,1
7,8,5
1,22,3
16,42,3
12,11,4
45,0,2
20,43,4
26,47,2
27,10,5
34,6,4
14,47,5
21,43,1
33,36,1
31,7,3
30,13,3
8,10,1
38,44,3
1,11,3
0,3,2
1,49,4
20,13,2
36,46,5
41,9,1
7,26,1
9,16,2
46,13,1
45,19,2
17,30,3
2,39,2
24,34,1
41,45,3
7,8,2
40,48,1
18,44,3
21,17,2
38,29,1
12,41,3
44,36,5
19,27,5
16,29,3
20,3,5
18,26,3
44,46,1
36,20,1
26,47,5
12,40,2
12,18,4
34,9,3
25,37,3
41,46,5
16,12,3
30,36,4
3,27,4
3,43,3
10,20,3
41,5,3
48,16,4
27,23,1
19,6,1
32,13,3
