11,33,5
8,18,5
29,4,5
49,30,3
2,19,4
14,22,4
30,9,4
13,38,4
12,8,1
39,21,4
38,39,2
41,18,2
28,37,2
6,40,5
27,15,3
46,3,2
35,32,4
36,7,5
14,9,3
36,40,2
36,48,4
4,8,4
12,15,5
39,41,5
13,37,4
29,36,5
30,18,3
49,39,3
44,38,2
4,10,4
28,31,1
16,4,4
16,41,3
43,14,4
32,18,4
22,18,2
36,35,2
38,31,2
27,13,3
7,25,3
3,46,5
23,10,2
8,27,1
38,25,4
39,44,1
29,10,1
6,45,4
22,23,5
14,23,4
14,36,5
48,38,3
45,6,4
35,47,2
42,38,4
40,48,3
8,22,5
34,18,2
0,48,5
26,9,3
47,48,3
37,18,2
10,4,4
39,26,5
49,33,4
21,31,2
41,9,3
27,25,1
9,17,2
5,40,4
29,43,5
16,38,2
20,21,4
11,7,2
16,49,4
39,33,5
17,25,1
29,41,3
15,42,1
7,27,3
37,15,2
36,39,1
45,30,1
28,13,5
22,19,3
25,19,3
21,43,5
4,30,2
48,13,2
46,43,3
41,24,4
28,5,1
4,1,2
27,30,1
2,20,4
14,5,1
46,17,4
16,0,4
26,9,4
43,12,1
48,5,5
11,25,3
16,35,4
7,30,4
7,39,5
37,7,5
0,3,4
29,10,3
3,29,2
5,14,3
49,35,4
0,28,4
36,20,3
0,25,5
36,6,2
32,17,4
38,43,2
19,32,5
47,33,5
9,17,3
18,25,5
15,39,1
19,49,2
44,15,5
41,18,4
20,12,1
41,4,4
34,8,3
3,22,1
8,42,2
35,11,2
47,34,1
20,24,3
45,30,2
15,6,4
18,6,1
20,4,1
48,41,5
32,20,2
47,49,3
11,27,4
41,11,2
46,37,5
38,34,2
28,4,2
2,38,5
7,20,4
16,30,1
3,11,4
6,34,5
23,22,1
13,24,1
11,22,5
18,34,1
38,13,2
4,24,2
19,36,3
48,0,3
41,11,1
45,19,3
12,22,2
33,28,4
22,12,1
34,48,2
44,25,4
0,14,2
38,45,3
0,23,4
9,12,3
16,48,3
18,6,1
24,15,1
47,10,4
33,31,1
19,11,1
3,19,5
32,15,2
2,10,2
48,1,4
23,3,3
15,25,4
47,4,1
41,44,2
7,33,3
15,14,1
21,43,4
39,28,5
34,11,2
46,9,5
2,29,4
22,41,2
22,35,1
29,42,3
28,46,5
8,7,5
14,26,3
23,15,4
10,35,5
28,7,2
47,27,1
43,29,3
